state;location;zipcode;lon;lat
09;Ortenburg, M;;;
09;Ortenburg, M;94496;13,22576;48,543132
09;Pocking, St;;;
09;Pocking, St;94060;13,310359;48,400369
09;Ruderting;;;
09;Ruderting;94161;13,408538;48,653401
09;Ruhstorf a.d.Rott, M;;;
09;Ruhstorf a.d.Rott, M;94099;13,335502;48,438795
09;Salzweg;;;
09;Salzweg;94121;13,482403;48,615458
09;Sonnen;;;
09;Sonnen;94164;13,723527;48,684744
09;Tettenweis;;;
09;Tettenweis;94167;13,272011;48,443061
09;Thyrnau;;;
09;Thyrnau;94136;13,537927;48,61547
09;Tiefenbach;;;
09;Tiefenbach;94113;13,400048;48,626472
09;Untergriesbach, M;;;
09;Untergriesbach, M;94107;13,668998;48,573458
09;Vilshofen an der Donau, St;;;
09;Vilshofen an der Donau, St;94474;13,184559;48,634144
09;Wegscheid, M;;;
09;Wegscheid, M;94110;13,788526;48,601342
09;Windorf, M;;;
09;Windorf, M;94575;13,220593;48,626062
09;Tittling (VGem);;;
09;Tittling, M;94104;13,38048;48,728067
09;Witzmannsberg;94104;13,413497;48,716361
09;Aidenbach (VGem);;;
09;Aidenbach, M;94501;13,089153;48,567398
09;Beutelsbach;94501;13,113604;48,551651
09;Rotthalmünster (VGem);;;
09;Malching;94094;13,188575;48,313011
09;Rotthalmünster, M;94094;13,202955;48,359785
09;Regen;;;
09;Arnbruck;;;
09;Arnbruck;93471;12,99795;49,128784
09;Bayerisch Eisenstein;;;
09;Bayerisch Eisenstein;94252;13,20204;49,121947
09;Bischofsmais;;;
09;Bischofsmais;94253;13,081593;48,918187
09;Bodenmais, M;;;
09;Bodenmais, M;94249;13,103614;49,067305
09;Böbrach;;;
09;Böbrach;94255;13,035494;49,056009
09;Drachselsried;;;
09;Drachselsried;94256;13,013257;49,10632
09;Frauenau;;;
09;Frauenau;94258;13,300927;48,989281
09;Geiersthal;;;
09;Geiersthal;94244;12,976462;49,047945
09;Kirchberg i.Wald;;;
09;Kirchberg i.Wald;94259;13,185092;48,898825
09;Kirchdorf i.Wald;;;
09;Kirchdorf i.Wald;94261;13,26636;48,910004
09;Kollnburg;;;
09;Kollnburg;94262;12,861563;49,047848
09;Langdorf;;;
09;Langdorf;94264;13,14766;49,013526
09;Lindberg;;;
09;Lindberg;94227;13,254505;49,03578
09;Patersdorf;;;
09;Patersdorf;94265;12,985339;49,015049
09;Prackenbach;;;
09;Prackenbach;94267;12,827707;49,094586
09;Regen, St;;;
09;Regen, St;94209;13,126196;48,970244
09;Rinchnach;;;
09;Rinchnach;94269;13,198525;48,950045
09;Teisnach, M;;;
09;Teisnach, M;94244;12,991572;49,040245
09;Viechtach, St;;;
09;Viechtach, St;94234;12,884245;49,081812
09;Zwiesel, St;;;
09;Zwiesel, St;94227;13,23347;49,014587
09;Ruhmannsfelden (VGem);;;
09;Achslach;94250;12,935494;48,971237
09;Gotteszell;94239;12,966996;48,962396
09;Ruhmannsfelden, M;94239;12,986128;48,98335
09;Zachenberg;94239;12,999221;48,967633
09;Rottal-Inn;;;
09;Arnstorf, M;;;
09;Arnstorf, M;94424;12,8175;48,561081
09;Dietersburg;;;
09;Dietersburg;84378;12,932652;48,495578
09;Eggenfelden, St;;;
09;Eggenfelden, St;84307;12,76246;48,403576
09;Egglham;;;
09;Egglham;84385;13,055469;48,529402
09;Gangkofen, M;;;
09;Gangkofen, M;84140;12,563349;48,436862
09;Hebertsfelden;;;
09;Hebertsfelden;84332;12,820358;48,407465
09;Johanniskirchen;;;
09;Johanniskirchen;84381;12,949253;48,534981
09;Julbach;;;
09;Julbach;84387;12,957959;48,253891
09;Kirchdorf a.Inn;;;
09;Kirchdorf a.Inn;84375;12,979918;48,242505
09;Mitterskirchen;;;
09;Mitterskirchen;84335;12,731722;48,348176
09;Pfarrkirchen, St;;;
09;Pfarrkirchen, St;84347;12,937787;48,432193
09;Postmünster;;;
09;Postmünster;84389;12,904947;48,419765
09;Roßbach;;;
09;Roßbach;94439;12,941005;48,599478
09;Schönau;;;
09;Schönau;84337;12,840281;48,483636
09;Simbach a.Inn, St;;;
09;Simbach a.Inn, St;84359;13,015233;48,262787
09;Triftern, M;;;
09;Triftern, M;84371;13,004804;48,394623
09;Unterdietfurt;;;
09;Unterdietfurt;84339;12,659526;48,387937
09;Wittibreut;;;
09;Wittibreut;84384;12,98755;48,329607
09;Wurmannsquick, M;;;
09;Wurmannsquick, M;84329;12,78565;48,352526
09;Zeilarn;;;
09;Zeilarn;84367;12,84285;48,299099
09;Falkenberg (VGem);;;
09;Falkenberg;84326;12,729995;48,462535
09;Malgersdorf;84333;12,747196;48,532507
09;Rimbach;84326;12,662739;48,464825
09;Massing (VGem);;;
09;Geratskirchen;84552;12,663337;48,337529
09;Massing, M;84323;12,604975;48,392563
09;Bad Birnbach (VGem);;;
09;Bayerbach;94137;13,143962;48,410085
09;Bad Birnbach, M;84361;13,089951;48,444071
09;Tann (VGem);;;
09;Reut;84367;12,942358;48,31094
09;Tann, M;84367;12,891885;48,316465
09;Ering (VGem);;;
09;Ering;94140;13,147265;48,300049
09;Stubenberg;94166;13,074437;48,309188
09;Straubing-Bogen;;;
09;Bogen, St;;;
09;Bogen, St;94327;12,689145;48,909881
09;Feldkirchen;;;
09;Feldkirchen;94351;12,529169;48,838114
09;Geiselhöring, St;;;
09;Geiselhöring, St;94333;12,393582;48,826135
09;Haibach;;;
09;Haibach;94353;12,715244;49,02332
09;Kirchroth;;;
09;Kirchroth;94356;12,542296;48,953672
09;Konzell;;;
09;Konzell;94357;12,713081;49,072448
09;Laberweinting;;;
09;Laberweinting;84082;12,321555;48,797151
09;Leiblfing;;;
09;Leiblfing;94339;12,513414;48,772934
09;Mallersdorf-Pfaffenberg, M;;;
09;Mallersdorf-Pfaffenberg, M;84066;12,227639;48,769327
09;Oberschneiding;;;
09;Oberschneiding;94363;12,642453;48,796503
09;Parkstetten;;;
09;Parkstetten;94365;12,596163;48,917009
09;Rattenberg;;;
09;Rattenberg;94371;12,750933;49,086619
09;Sankt Englmar;;;
09;Sankt Englmar;94379;12,823952;49,002846
09;Steinach;;;
09;Steinach;94377;12,605084;48,953769
09;Wiesenfelden;;;
09;Wiesenfelden;94344;12,538123;49,04197
09;Stallwang (VGem);;;
09;Loitzendorf;94359;12,65522;49,086028
09;Rattiszell;94372;12,659415;49,025354
09;Stallwang;94375;12,655233;49,050929
09;Mitterfels (VGem);;;
09;Ascha;94347;12,637381;48,997577
09;Falkenfels;94350;12,595896;49,005191
09;Haselbach;94354;12,692437;49,003215
09;Mitterfels, M;94360;12,679815;48,975811
09;Hunderdorf (VGem);;;
09;Hunderdorf;94336;12,724927;48,942672
09;Neukirchen;94362;12,756026;48,97548
09;Windberg;94336;12,745645;48,941699
09;Rain (VGem);;;
09;Aholfing;94345;12,470108;48,942029
09;Atting;94348;12,4873;48,895756
09;Perkam;94368;12,440645;48,854349
09;Rain;94369;12,468115;48,905211
09;Schwarzach (VGem);;;
09;Mariaposching;94553;12,808426;48,826556
09;Niederwinkling;94559;12,797548;48,886923
09;Perasdorf;94374;12,801636;48,950042
09;Schwarzach, M;94374;12,810925;48,914523
09;Aiterhofen (VGem);;;
09;Aiterhofen;94330;12,62018;48,84583
09;Salching;94330;12,57016;48,810975
09;Straßkirchen (VGem);;;
09;Irlbach;94342;12,752435;48,840996
09;Straßkirchen;94342;12,723701;48,830251
09;Dingolfing-Landau;;;
09;Dingolfing, St;;;
09;Dingolfing, St;84130;12,500422;48,62752
09;Eichendorf, M;;;
09;Eichendorf, M;94428;12,855997;48,63413
09;Frontenhausen, M;;;
09;Frontenhausen, M;84160;12,52838;48,546413
09;Landau a.d.Isar, St;;;
09;Landau a.d.Isar, St;94405;12,691842;48,666545
09;Loiching;;;
09;Loiching;84180;12,429114;48,618673
09;Marklkofen;;;
09;Marklkofen;84163;12,552017;48,553092
09;Mengkofen;;;
09;Mengkofen;84152;12,441078;48,72044
09;Moosthenning;;;
09;Moosthenning;84164;12,497842;48,676792
09;Niederviehbach;;;
09;Niederviehbach;84183;12,383316;48,613883
09;Pilsting, M;;;
09;Pilsting, M;94431;12,650776;48,70054
09;Reisbach, M;;;
09;Reisbach, M;94417;12,628791;48,569859
09;Simbach, M;;;
09;Simbach, M;94436;12,736544;48,567268
09;Wallersdorf, M;;;
09;Wallersdorf, M;94522;12,74728;48,739117
09;Mamming (VGem);;;
09;Gottfrieding;84177;12,536224;48,638968
09;Mamming;94437;12,603581;48,651628
09;Oberpfalz;;;
09;Amberg;;;
09;Amberg;;;
09;Amberg;92224;11,855879;49,442448
09;Regensburg;;;
09;Regensburg;;;
09;Regensburg;93019;12,101745;49,015249
09;Weiden i.d.OPf.;;;
09;Weiden i.d.OPf.;;;
09;Weiden i.d.OPf.;92637;12,160209;49,676076
09;Amberg-Sulzbach;;;
09;Ammerthal;;;
09;Ammerthal;92260;11,759473;49,439533
09;Auerbach i.d.OPf., St;;;
09;Auerbach i.d.OPf., St;91275;11,6291;49,691728
09;Ebermannsdorf;;;
09;Ebermannsdorf;92263;11,940276;49,391868
09;Edelsfeld;;;
09;Edelsfeld;92265;11,695499;49,576842
09;Ensdorf;;;
09;Ensdorf;92266;11,935259;49,341188
09;Freihung, M;;;
09;Freihung, M;92271;11,909908;49,622645
09;Freudenberg;;;
09;Freudenberg;92272;11,982076;49,480033
09;Hirschau, St;;;
09;Hirschau, St;92242;11,942747;49,544228
09;Hohenburg, M;;;
09;Hohenburg, M;92277;11,799037;49,294684
09;Kastl, M;;;
09;Kastl, M;92280;11,679347;49,368542
09;Kümmersbruck;;;
09;Kümmersbruck;92245;11,877755;49,419327
09;Poppenricht;;;
09;Poppenricht;92284;11,800969;49,476931
09;Rieden, M;;;
09;Rieden, M;92286;11,942663;49,322721
09;Schmidmühlen, M;;;
09;Schmidmühlen, M;92287;11,921251;49,267033
09;Schnaittenbach, St;;;
09;Schnaittenbach, St;92253;12,003698;49,547992
09;Sulzbach-Rosenberg, St;;;
09;Sulzbach-Rosenberg, St;92237;11,756146;49,495802
09;Ursensollen;;;
09;Ursensollen;92289;11,756996;49,400601
09;Vilseck, St;;;
09;Vilseck, St;92249;11,805301;49,611105
09;Hahnbach (VGem);;;
09;Gebenbach;92274;11,876108;49,537583
09;Hahnbach, M;92256;11,80264;49,533838
09;Königstein (VGem);;;
09;Hirschbach;92275;11,537719;49,55553
09;Königstein, M;92281;11,633198;49,607345
09;Neukirchen b.Sulzbach-R. (VGem);;;
09;Etzelwang;92268;11,586047;49,526591
09;Neukirchen b.Sulzbach-Rosenberg;92259;11,629366;49,529009
09;Weigendorf;91249;11,570203;49,499158
09;Illschwang (VGem);;;
09;Birgland;92262;11,616384;49,438224
09;Illschwang;92278;11,685083;49,448023
09;Eichen;;;
09;Eichen;;11,762863;49,462726
09;Cham;;;
09;Arnschwang;;;
09;Arnschwang;93473;12,815584;49,273377
09;Arrach;;;
09;Arrach;93474;13,002538;49,193549
09;Blaibach;;;
09;Blaibach;93476;12,806862;49,168092
09;Cham, St;;;
09;Cham, St;93413;12,667061;49,219124
09;Chamerau;;;
09;Chamerau;93466;12,746154;49,196262
09;Eschlkam, M;;;
09;Eschlkam, M;93458;12,915401;49,299376
09;Furth im Wald, St;;;
09;Furth im Wald, St;93437;12,842882;49,308018
09;Grafenwiesen;;;
09;Grafenwiesen;93479;12,880228;49,201738
09;Hohenwarth;;;
09;Hohenwarth;93480;12,934712;49,203826
09;Bad Kötzting, St;;;
09;Bad Kötzting, St;93444;12,854868;49,174806
09;Lam, M;;;
09;Lam, M;93462;13,053753;49,19496
09;Miltach;;;
09;Miltach;93468;12,770267;49,158049
09;Neukirchen b.Hl.Blut, M;;;
09;Neukirchen b.Hl.Blut, M;93453;12,970304;49,259073
09;Pemfling;;;
09;Pemfling;93482;12,612027;49,265394
09;Rimbach;;;
09;Rimbach;93485;12,883038;49,226796
09;Roding, St;;;
09;Roding, St;93426;12,51827;49,193203
09;Rötz, St;;;
09;Rötz, St;92444;12,531008;49,342287
09;Runding;;;
09;Runding;93486;12,763722;49,214563
09;Schönthal;;;
09;Schönthal;93488;12,606217;49,356058
09;Schorndorf;;;
09;Schorndorf;93489;12,592112;49,159752
09;Traitsching;;;
09;Traitsching;93455;12,645384;49,15286
09;Waffenbrunn;;;
09;Waffenbrunn;93494;12,665542;49,260801
09;Waldmünchen, St;;;
09;Waldmünchen, St;93449;12,70563;49,375825
09;Willmering;;;
09;Willmering;93497;12,670214;49,245582
09;Zandt;;;
09;Zandt;93499;12,72539;49,156803
09;Lohberg;;;
09;Lohberg;93470;13,105391;49,175838
09;Tiefenbach (VGem);;;
09;Tiefenbach;93464;12,583234;49,437902
09;Treffelstein;93492;12,615455;49,422201
09;Stamsried (VGem);;;
09;Pösing;93483;12,549032;49,229908
09;Stamsried, M;93491;12,530828;49,267357
09;Weiding (VGem);;;
09;Gleißenberg;93477;12,740713;49,317058
09;Weiding;93495;12,763869;49,261732
09;Walderbach (VGem);;;
09;Reichenbach;93189;12,346517;49,183626
09;Walderbach;93194;12,379309;49,18527
09;Wald (VGem);;;
09;Zell;93199;12,412527;49,142724
09;Wald;93192;12,348932;49,150646
09;Falkenstein (VGem);;;
09;Falkenstein, M;93167;12,486605;49,097184
09;Michelsneukirchen;93185;12,552641;49,124024
09;Rettenbach;93167;12,455706;49,06943
09;Neumarkt i.d.OPf.;;;
09;Berching, St;;;
09;Berching, St;92334;11,444396;49,104465
09;Berg b.Neumarkt i.d.OPf.;;;
09;Berg b.Neumarkt i.d.OPf.;92348;11,439721;49,331628
09;Breitenbrunn, M;;;
09;Breitenbrunn, M;92363;11,623311;49,083449
09;Deining;;;
09;Deining;92364;11,538819;49,226662
09;Dietfurt a.d.Altmühl, St;;;
09;Dietfurt a.d.Altmühl, St;92345;11,587369;49,034947
09;Freystadt, St;;;
09;Freystadt, St;92342;11,331626;49,197627
09;Hohenfels, M;;;
09;Hohenfels, M;92366;11,848658;49,203225
09;Lauterhofen, M;;;
09;Lauterhofen, M;92283;11,605815;49,368803
09;Lupburg, M;;;
09;Lupburg, M;92331;11,756015;49,154803
09;Mühlhausen;;;
09;Mühlhausen;92360;11,445577;49,168994
09;Neumarkt i.d.OPf., GKSt;;;
09;Neumarkt i.d.OPf., GKSt;92305;11,45894;49,279417
09;Parsberg, St;;;
09;Parsberg, St;92331;11,714998;49,160047
09;Postbauer-Heng, M;;;
09;Postbauer-Heng, M;92353;11,357794;49,304035
09;Pyrbaum, M;;;
09;Pyrbaum, M;90602;11,285091;49,296724
09;Seubersdorf i.d.OPf.;;;
09;Seubersdorf i.d.OPf.;92358;11,625202;49,164396
09;Velburg, St;;;
09;Velburg, St;92355;11,670239;49,231086
09;Neumarkt i.d.OPf. (VGem);;;
09;Berngau;92361;11,396328;49,251932
09;Pilsach;92367;11,503348;49,321299
09;Sengenthal;92369;11,465093;49,230334
09;Neustadt a.d.Waldnaab;;;
09;Altenstadt a.d.Waldnaab;;;
09;Altenstadt a.d.Waldnaab;92665;12,159855;49,723289
09;Eslarn, M;;;
09;Eslarn, M;92693;12,520525;49,582547
09;Floß, M;;;
09;Floß, M;92685;12,27584;49,723961
09;Flossenbürg;;;
09;Flossenbürg;92696;12,347341;49,731773
09;Grafenwöhr, St;;;
09;Grafenwöhr, St;92655;11,90618;49,720869
09;Luhe-Wildenau, M;;;
09;Luhe-Wildenau, M;92706;12,128518;49,59833
09;Mantel, M;;;
09;Mantel, M;92708;12,041935;49,65275
09;Moosbach, M;;;
09;Moosbach, M;92709;12,409099;49,591116
09;Neustadt a.d.Waldnaab, St;;;
09;Neustadt a.d.Waldnaab, St;92660;12,175697;49,732495
09;Vohenstrauß, St;;;
09;Vohenstrauß, St;92648;12,341779;49,623078
09;Waidhaus, M;;;
09;Waidhaus, M;92726;12,494017;49,641236
09;Waldthurn, M;;;
09;Waldthurn, M;92727;12,331243;49,672702
09;Windischeschenbach, St;;;
09;Windischeschenbach, St;92670;12,155614;49,803405
09;Neustadt a.d.Waldnaab (VGem);;;
09;Kirchendemenreuth;92665;12,092204;49,775975
09;Parkstein, M;92711;12,069512;49,733133
09;Püchersreuth;92660;12,234854;49,75459
09;Störnstein;92721;12,206976;49,734054
09;Theisseil;92637;12,226711;49,691676
09;Pressath (VGem);;;
09;Trabitz;92724;11,896308;49,800355
09;Pressath, St;92690;11,935175;49,769201
09;Schwarzenbach;92720;11,994221;49,724663
09;Weiherhammer (VGem);;;
09;Etzenricht;92694;12,095984;49,631908
09;Kohlberg, M;92702;12,01953;49,59155
09;Weiherhammer;92729;12,05919;49,632366
09;Kirchenthumbach (VGem);;;
09;Kirchenthumbach, M;91281;11,724506;49,749394
09;Schlammersdorf;95519;11,735868;49,801953
09;Vorbach;95519;11,742902;49,821393
09;Eschenbach i.d.OPf. (VGem);;;
09;Eschenbach i.d.OPf., St;92676;11,834496;49,753093
09;Neustadt am Kulm, St;95514;11,834476;49,826258
09;Speinshart;92676;11,821979;49,787991
09;Schirmitz (VGem);;;
09;Irchenrieth;92699;12,224495;49,622724
09;Pirk;92712;12,163544;49,634921
09;Schirmitz;92718;12,169349;49,654345
09;Bechtsrieth;92699;12,211688;49,64646
09;Tännesberg (VGem);;;
09;Leuchtenberg, M;92705;12,256878;49,597435
09;Tännesberg, M;92723;12,325484;49,530302
09;Pleystein (VGem);;;
09;Georgenberg;92697;12,420471;49,702543
09;Pleystein, St;92714;12,409987;49,645547
09;Heinersreuther Forst;;;
09;Heinersreuther Forst;;11,647793;49,787855
09;Manteler Forst;;;
09;Manteler Forst;;12,029697;49,685163
09;Speinsharter Forst;;;
09;Speinsharter Forst;;11,755476;49,827471
09;Regensburg;;;
09;Barbing;;;
09;Barbing;93092;12,197586;49,003328
09;Beratzhausen, M;;;
09;Beratzhausen, M;93176;11,809964;49,095306
09;Bernhardswald;;;
09;Bernhardswald;93170;12,248395;49,09054
09;Hagelstadt;;;
09;Hagelstadt;93095;12,217849;48,895967
09;Hemau, St;;;
09;Hemau, St;93155;11,781339;49,053299
09;Köfering;;;
09;Köfering;93096;12,195341;48,938213
09;Lappersdorf, M;;;
09;Lappersdorf, M;93138;12,088794;49,050523
09;Mintraching;;;
09;Mintraching;93098;12,239643;48,95518
09;Neutraubling, St;;;
09;Neutraubling, St;93073;12,200936;48,990294
09;Nittendorf, M;;;
09;Nittendorf, M;93152;11,961222;49,024405
09;Obertraubling;;;
09;Obertraubling;93083;12,165778;48,966317
09;Pentling;;;
09;Pentling;93080;12,05804;48,981475
09;Pettendorf;;;
09;Pettendorf;93186;12,005548;49,059425
09;Pfatter;;;
09;Pfatter;93102;12,384957;48,965774
09;Regenstauf, M;;;
09;Regenstauf, M;93128;12,12781;49,12284
09;Schierling, M;;;
09;Schierling, M;84069;12,139713;48,834571
09;Sinzing;;;
09;Sinzing;93161;12,035317;48,990785
09;Tegernheim;;;
09;Tegernheim;93105;12,172571;49,024782
09;Thalmassing;;;
09;Thalmassing;93107;12,155578;48,912399
09;Wenzenbach;;;
09;Wenzenbach;93173;12,200621;49,076396
09;Wiesent;;;
09;Wiesent;93109;12,379494;49,007369
09;Zeitlarn;;;
09;Zeitlarn;93197;12,107031;49,076459
09;Kallmünz (VGem);;;
09;Duggendorf;93183;11,933257;49,108864
09;Holzheim a.Forst;93183;11,997827;49,149359
09;Kallmünz, M;93183;11,955753;49,161341
09;Laaber (VGem);;;
09;Brunn;93164;11,900091;49,095952
09;Deuerling;93180;11,907326;49,035071
09;Laaber, M;93164;11,88342;49,066554
09;Pielenhofen-Wolfsegg (VGem);;;
09;Pielenhofen;93188;11,957209;49,072993
09;Wolfsegg;93195;11,976646;49,107689
09;Donaustauf (VGem);;;
09;Altenthann;93093;12,303802;49,092609
09;Bach a.d.Donau;93090;12,303994;49,020714
09;Donaustauf, M;93093;12,204136;49,033581
09;Wörth a.d.Donau (VGem);;;
09;Brennberg;93179;12,39657;49,070349
09;Wörth a.d.Donau, St;93086;12,407619;49,000593
09;Alteglofsheim (VGem);;;
09;Alteglofsheim;93087;12,203745;48,919919
09;Pfakofen;93101;12,227776;48,858214
09;Sünching (VGem);;;
09;Aufhausen;93089;12,280959;48,872913
09;Mötzing;93099;12,374438;48,894211
09;Riekofen;93104;12,349439;48,915578
09;Sünching;93104;12,353695;48,880208
09;Forstmühler Forst;;;
09;Forstmühler Forst;;12,305905;49,053154
09;Kreuther Forst;;;
09;Kreuther Forst;;12,241799;49,062097
09;Schwandorf;;;
09;Bodenwöhr;;;
09;Bodenwöhr;92439;12,304076;49,270013
09;Bruck i.d.OPf., M;;;
09;Bruck i.d.OPf., M;92436;12,308227;49,250185
09;Burglengenfeld, St;;;
09;Burglengenfeld, St;93133;12,041577;49,2057
09;Fensterbach;;;
09;Fensterbach;92269;12,041425;49,411206
09;Maxhütte-Haidhof, St;;;
09;Maxhütte-Haidhof, St;93142;12,093321;49,20199
09;Neunburg vorm Wald, St;;;
09;Neunburg vorm Wald, St;92431;12,381852;49,348813
09;Nittenau, St;;;
09;Nittenau, St;93149;12,268896;49,196567
09;Wernberg-Köblitz, M;;;
09;Wernberg-Köblitz, M;92533;12,161587;49,539573
09;Oberviechtach, St;;;
09;Oberviechtach, St;92526;12,418782;49,460918
09;Schmidgaden;;;
09;Schmidgaden;92546;12,090854;49,421793
09;Schwandorf, GKSt;;;
09;Schwandorf, GKSt;92421;12,108976;49,327638
09;Teublitz, St;;;
09;Teublitz, St;93158;12,08483;49,220722
09;Oberviechtach (VGem);;;
09;Gleiritsch;92723;12,313455;49,499148
09;Niedermurach;92545;12,377216;49,448693
09;Teunz;92552;12,384315;49,480754
09;Winklarn, M;92559;12,481974;49,426094
09;Nabburg (VGem);;;
09;Altendorf;92540;12,28001;49,404846
09;Guteneck;92543;12,274621;49,444811
09;Nabburg, St;92507;12,179641;49,451719
09;Schwarzenfeld (VGem);;;
09;Schwarzach b.Nabburg;92548;12,227585;49,410332
09;Schwarzenfeld, M;92521;12,13917;49,389249
09;Stulln;92551;12,137782;49,42149
09;Pfreimd (VGem);;;
09;Pfreimd, St;92536;12,181982;49,494048
09;Trausnitz;92555;12,265111;49,52197
09;Schönsee (VGem);;;
09;Schönsee, St;92539;12,547467;49,510012
09;Stadlern;92549;12,61282;49,504875
09;Weiding;92557;12,570352;49,484396
09;Neunburg vorm Wald (VGem);;;
09;Dieterskirchen;92542;12,41386;49,414098
09;Neukirchen-Balbini, M;92445;12,435738;49,290402
09;Schwarzhofen, M;92447;12,343887;49,378452
09;Thanstein;92554;12,467758;49,378731
09;Wackersdorf (VGem);;;
09;Steinberg am See;92440;12,181045;49,276924
09;Wackersdorf;92442;12,178206;49,312192
09;Wolferlohe;;;
09;Wolferlohe;;11,989685;49,307257
09;Tirschenreuth;;;
09;Bärnau, St;;;
09;Bärnau, St;95671;12,429932;49,809434
09;Erbendorf, St;;;
09;Erbendorf, St;92677;12,048098;49,838063
09;Friedenfels;;;
09;Friedenfels;95688;12,102638;49,883436
09;Fuchsmühl, M;;;
09;Fuchsmühl, M;95689;12,14595;49,921568
09;Immenreuth;;;
09;Immenreuth;95505;11,869284;49,907153
09;Konnersreuth, M;;;
09;Konnersreuth, M;95692;12,226748;50,011465
09;Kulmain;;;
09;Kulmain;95508;11,899146;49,892343
09;Mähring, M;;;
09;Mähring, M;95695;12,528601;49,90885
09;Bad Neualbenreuth, M;;;
09;Bad Neualbenreuth, M;95698;12,444028;49,978772
09;Plößberg, M;;;
09;Plößberg, M;95703;12,309426;49,783726
09;Tirschenreuth, St;;;
09;Tirschenreuth, St;95643;12,33646;49,878232
09;Waldershof, St;;;
09;Waldershof, St;95679;12,063474;49,977751
09;Waldsassen, St;;;
09;Waldsassen, St;95652;12,30533;50,003499
09;Mitterteich (VGem);;;
09;Leonberg;95666;12,28501;49,946542
09;Mitterteich, St;95666;12,239074;49,949306
09;Pechbrunn;95701;12,168271;49,968635
09;Kemnath (VGem);;;
09;Kastl;95506;11,896759;49,830863
09;Kemnath, St;95478;11,887026;49,870144
09;Neusorg (VGem);;;
09;Brand;95682;11,908038;49,959052
09;Ebnath;95683;11,940206;49,950372
09;Neusorg;95700;11,968385;49,935767
09;Pullenreuth;95704;11,996823;49,929889
09;Krummennaab (VGem);;;
09;Krummennaab;92703;12,098966;49,831006
09;Reuth b.Erbendorf;92717;12,121007;49,843805
09;Wiesau (VGem);;;
09;Falkenberg, M;95685;12,224841;49,858584
09;Wiesau, M;95672;12,179052;49,910475
09;Oberfranken;;;
09;Bamberg;;;
09;Bamberg;;;
09;Bamberg;96031;10,886786;49,893387
09;Bayreuth;;;
09;Bayreuth;;;
09;Bayreuth;95410;11,571349;49,945574
09;Coburg;;;
09;Coburg;;;
09;Coburg;96450;10,964232;50,258421
09;Hof;;;
09;Hof;;;
09;Hof;95015;11,913545;50,316521
09;Bamberg;;;
09;Altendorf;;;
09;Altendorf;96146;11,010627;49,797254
09;Bischberg;;;
09;Bischberg;96120;10,831656;49,909767
09;Breitengüßbach;;;
09;Breitengüßbach;96149;10,885557;49,971308
09;Buttenheim, M;;;
09;Buttenheim, M;96155;11,033798;49,803616
09;Frensdorf;;;
09;Frensdorf;96158;10,865018;49,817439
09;Gundelsheim;;;
09;Gundelsheim;96163;10,919428;49,936774
09;Hallstadt, St;;;
09;Hallstadt, St;96103;10,875159;49,928417
09;Heiligenstadt i.OFr., M;;;
09;Heiligenstadt i.OFr., M;91332;11,170726;49,86497
09;Hirschaid, M;;;
09;Hirschaid, M;96114;10,98909;49,816976
09;Kemmern;;;
09;Kemmern;96164;10,875861;49,953688
09;Litzendorf;;;
09;Litzendorf;96123;11,010097;49,91123
09;Memmelsdorf;;;
09;Memmelsdorf;96117;10,95495;49,932697
09;Oberhaid;;;
09;Oberhaid;96173;10,815828;49,932466
09;Pettstadt;;;
09;Pettstadt;96175;10,932733;49,831918
09;Pommersfelden;;;
09;Pommersfelden;96178;10,819064;49,767049
09;Rattelsdorf, M;;;
09;Rattelsdorf, M;96179;10,886517;50,015553
09;Scheßlitz, St;;;
09;Scheßlitz, St;96110;11,032239;49,974937
09;Stegaurach;;;
09;Stegaurach;96135;10,842775;49,863561
09;Strullendorf;;;
09;Strullendorf;96129;10,968254;49,84513
09;Viereth-Trunstadt;;;
09;Viereth-Trunstadt;96191;10,777165;49,923273
09;Walsdorf;;;
09;Walsdorf;96194;10,780213;49,870901
09;Zapfendorf, M;;;
09;Zapfendorf, M;96199;10,931609;50,017677
09;Schlüsselfeld, St;;;
09;Schlüsselfeld, St;96132;10,619344;49,756792
09;Baunach (VGem);;;
09;Baunach, St;96148;10,850053;49,988184
09;Gerach;96161;10,805711;50,032443
09;Lauter;96169;10,786311;49,972563
09;Reckendorf;96182;10,826952;50,019644
09;Steinfeld (VGem);;;
09;Königsfeld;96167;11,163108;49,945469
09;Stadelhofen;96187;11,197502;50,003189
09;Wattendorf;96196;11,125609;50,032694
09;Ebrach (VGem);;;
09;Burgwindheim, M;96154;10,595363;49,827259
09;Ebrach, M;96157;10,49737;49,847982
09;Burgebrach (VGem);;;
09;Burgebrach, M;96138;10,738231;49,826635
09;Schönbrunn i.Steigerwald;96185;10,688374;49,858227
09;Lisberg (VGem);;;
09;Lisberg;96170;10,726884;49,885961
09;Priesendorf;96170;10,712163;49,906291
09;Ebracher Forst;;;
09;Ebracher Forst;;10,487008;49,86607
09;Eichwald;;;
09;Eichwald;;11,035073;49,855768
09;Geisberger Forst;;;
09;Geisberger Forst;;11,060625;49,891397
09;Hauptsmoor;;;
09;Hauptsmoor;;10,962625;49,893852
09;Koppenwinder Forst;;;
09;Koppenwinder Forst;;10,550738;49,856409
09;Lindach;;;
09;Lindach;;10,641787;49,8509
09;Semberg;;;
09;Semberg;;10,835411;49,959061
09;Steinachsrangen;;;
